partno,name,typeof,width,height,depth,weight,level,loadbear,updown,color
BoxType11_#220,BoxType11,cube,236,274,289,356,3,100,True,blue
BoxType11_#221,BoxType11,cube,417,417,420,435,3,100,True,blue
BoxType11_#222,BoxType11,cube,459,460,223,359,1,100,True,blue
BoxType11_#223,BoxType11,cube,136,310,182,404,2,100,True,black
BoxType11_#224,BoxType11,cube,323,165,461,497,2,100,False,white
BoxType11_#225,BoxType11,cube,408,478,242,389,1,100,False,blue
BoxType11_#226,BoxType11,cube,462,491,395,318,1,100,False,green
BoxType11_#227,BoxType11,cube,472,183,241,186,2,100,False,black
BoxType11_#228,BoxType11,cube,342,175,279,339,1,100,False,green
BoxType11_#229,BoxType11,cube,257,317,122,344,2,100,True,black
BoxType11_#230,BoxType11,cube,136,109,209,391,2,100,False,red
BoxType11_#231,BoxType11,cube,221,296,149,426,1,100,True,white
BoxType11_#232,BoxType11,cube,278,351,362,481,2,100,True,blue
BoxType11_#233,BoxType11,cube,344,377,150,222,3,100,True,red
BoxType11_#234,BoxType11,cube,270,418,476,227,1,100,False,black
BoxType11_#235,BoxType11,cube,253,440,324,351,3,100,True,red
BoxType11_#236,BoxType11,cube,258,135,270,463,1,100,False,green
BoxType11_#237,BoxType11,cube,261,330,119,452,1,100,True,green
BoxType11_#238,BoxType11,cube,326,415,251,442,3,100,True,green
BoxType11_#239,BoxType11,cube,156,188,435,347,3,100,True,green
BoxType11_#240,BoxType11,cube,125,105,353,165,3,100,True,blue
BoxType11_#241,BoxType11,cube,354,491,492,327,3,100,True,red
BoxType11_#242,BoxType11,cube,158,472,398,486,1,100,True,red
BoxType11_#243,BoxType11,cube,416,198,497,436,3,100,True,black
BoxType11_#244,BoxType11,cube,483,268,426,417,3,100,False,red
BoxType11_#245,BoxType11,cube,482,171,184,496,2,100,True,white
BoxType11_#246,BoxType11,cube,106,372,136,469,2,100,False,green
BoxType11_#247,BoxType11,cube,199,185,396,229,2,100,True,red
BoxType11_#248,BoxType11,cube,368,416,158,456,1,100,True,black
BoxType11_#249,BoxType11,cube,383,441,135,219,2,100,False,black
BoxType11_#250,BoxType11,cube,427,417,369,300,1,100,True,white
BoxType11_#251,BoxType11,cube,288,495,469,220,3,100,False,red
BoxType11_#252,BoxType11,cube,192,242,434,149,3,100,False,white
BoxType11_#253,BoxType11,cube,177,336,121,122,2,100,True,green
BoxType11_#254,BoxType11,cube,495,125,376,161,1,100,False,green
BoxType11_#255,BoxType11,cube,403,123,464,494,2,100,False,red
BoxType11_#256,BoxType11,cube,221,119,357,307,3,100,True,black
BoxType11_#257,BoxType11,cube,230,103,396,230,2,100,True,green
BoxType11_#258,BoxType11,cube,108,402,460,288,3,100,False,blue
BoxType11_#259,BoxType11,cube,430,492,133,472,3,100,False,black
BoxType11_#260,BoxType11,cube,258,230,306,399,2,100,False,red
BoxType11_#261,BoxType11,cube,489,319,140,279,1,100,True,white
BoxType11_#262,BoxType11,cube,269,172,115,108,2,100,False,white
BoxType11_#263,BoxType11,cube,429,139,169,140,2,100,True,red
BoxType11_#264,BoxType11,cube,101,336,109,286,3,100,True,blue
BoxType11_#265,BoxType11,cube,115,414,138,497,2,100,True,red
BoxType11_#266,BoxType11,cube,377,463,420,475,2,100,False,blue
BoxType11_#267,BoxType11,cube,166,448,298,180,3,100,True,white
BoxType11_#268,BoxType11,cube,349,377,251,337,2,100,True,green
BoxType11_#269,BoxType11,cube,131,316,150,325,2,100,True,blue
BoxType11_#270,BoxType11,cube,299,107,447,224,2,100,True,white
BoxType11_#271,BoxType11,cube,148,105,366,306,2,100,False,black
BoxType11_#272,BoxType11,cube,437,445,387,278,1,100,True,green
BoxType11_#273,BoxType11,cube,364,267,271,305,1,100,True,green
BoxType11_#274,BoxType11,cube,351,497,392,402,3,100,True,black
BoxType11_#275,BoxType11,cube,134,438,324,312,2,100,False,blue
BoxType11_#276,BoxType11,cube,198,106,484,200,2,100,True,white
BoxType11_#277,BoxType11,cube,482,181,429,492,1,100,False,green
BoxType11_#278,BoxType11,cube,322,178,290,417,1,100,True,blue
BoxType11_#279,BoxType11,cube,133,311,328,293,1,100,False,white
BoxType11_#280,BoxType11,cube,368,147,428,220,2,100,True,white
BoxType11_#281,BoxType11,cube,134,457,377,293,3,100,False,black
BoxType11_#282,BoxType11,cube,432,434,409,341,3,100,False,white
BoxType11_#283,BoxType11,cube,251,428,500,409,1,100,False,green
BoxType11_#284,BoxType11,cube,233,250,249,135,3,100,False,black
BoxType11_#285,BoxType11,cube,488,428,369,398,3,100,False,red
BoxType11_#286,BoxType11,cube,280,295,363,342,2,100,True,green
BoxType11_#287,BoxType11,cube,361,259,245,498,3,100,True,green
BoxType11_#288,BoxType11,cube,146,283,356,125,3,100,False,green
BoxType11_#289,BoxType11,cube,230,260,462,264,3,100,False,white
BoxType11_#290,BoxType11,cube,164,124,375,293,1,100,False,red
BoxType11_#291,BoxType11,cube,486,335,216,131,1,100,False,red
BoxType11_#292,BoxType11,cube,130,133,484,193,1,100,False,white
BoxType11_#293,BoxType11,cube,389,167,298,407,1,100,False,red
BoxType11_#294,BoxType11,cube,444,254,432,243,2,100,False,black
BoxType11_#295,BoxType11,cube,386,381,257,200,2,100,False,red
BoxType11_#296,BoxType11,cube,167,326,302,464,1,100,False,green
BoxType11_#297,BoxType11,cube,246,228,453,125,2,100,True,green
BoxType11_#298,BoxType11,cube,489,138,219,256,1,100,True,green
BoxType11_#299,BoxType11,cube,156,150,386,381,1,100,True,black
BoxType11_#300,BoxType11,cube,344,247,172,373,3,100,True,blue
BoxType11_#301,BoxType11,cube,194,391,235,127,1,100,True,green
BoxType11_#302,BoxType11,cube,418,163,171,497,3,100,False,black
BoxType11_#303,BoxType11,cube,115,396,453,119,1,100,False,white
BoxType11_#304,BoxType11,cube,405,439,469,379,2,100,False,red
BoxType11_#305,BoxType11,cube,146,233,386,468,2,100,True,black
BoxType11_#306,BoxType11,cube,376,240,416,405,1,100,True,green
BoxType11_#307,BoxType11,cube,266,386,162,324,2,100,False,green
BoxType11_#308,BoxType11,cube,194,294,290,213,1,100,False,white
BoxType11_#309,BoxType11,cube,150,407,213,423,2,100,False,green
BoxType11_#310,BoxType11,cube,332,216,273,242,3,100,False,blue
BoxType11_#311,BoxType11,cube,220,172,317,408,2,100,True,black
BoxType11_#312,BoxType11,cube,494,103,384,329,3,100,False,red
BoxType11_#313,BoxType11,cube,148,174,366,241,2,100,True,white
BoxType11_#314,BoxType11,cube,233,421,112,460,1,100,False,white
BoxType11_#315,BoxType11,cube,266,241,334,164,2,100,False,blue
BoxType11_#316,BoxType11,cube,457,498,250,350,2,100,True,green
BoxType11_#317,BoxType11,cube,189,151,342,211,3,100,True,white
BoxType11_#318,BoxType11,cube,475,488,301,448,1,100,False,blue
BoxType11_#319,BoxType11,cube,401,183,294,462,1,100,False,green
BoxType11_#320,BoxType11,cube,433,109,288,414,1,100,False,blue
BoxType11_#321,BoxType11,cube,152,119,324,275,2,100,False,black
BoxType11_#322,BoxType11,cube,483,270,494,302,3,100,False,white
BoxType11_#323,BoxType11,cube,476,123,451,277,3,100,False,white
BoxType11_#324,BoxType11,cube,396,159,348,200,1,100,False,green
BoxType11_#325,BoxType11,cube,111,418,149,380,3,100,True,white
BoxType11_#326,BoxType11,cube,181,357,461,103,1,100,False,white
BoxType11_#327,BoxType11,cube,167,326,122,214,1,100,False,black
BoxType11_#328,BoxType11,cube,205,232,390,442,2,100,False,green
BoxType11_#329,BoxType11,cube,155,272,126,497,3,100,False,red
BoxType11_#330,BoxType11,cube,312,112,472,314,2,100,True,white
BoxType11_#331,BoxType11,cube,320,218,100,122,1,100,False,red
BoxType11_#332,BoxType11,cube,451,262,356,289,3,100,False,green
BoxType11_#333,BoxType11,cube,357,338,245,235,3,100,False,green
BoxType11_#334,BoxType11,cube,347,134,333,349,1,100,True,green
BoxType11_#335,BoxType11,cube,290,255,456,466,1,100,True,blue
BoxType11_#336,BoxType11,cube,465,431,393,381,3,100,True,green
BoxType11_#337,BoxType11,cube,146,210,330,425,1,100,False,blue
BoxType11_#338,BoxType11,cube,183,467,406,167,3,100,True,black
BoxType12_#1,BoxType12,cube,146,150,472,296,1,100,True,white
BoxType12_#2,BoxType12,cube,341,307,211,155,2,100,False,white
BoxType12_#3,BoxType12,cube,147,205,201,475,1,100,True,white
BoxType12_#4,BoxType12,cube,298,278,452,436,3,100,False,blue
BoxType12_#5,BoxType12,cube,171,479,246,205,1,100,True,red
BoxType12_#6,BoxType12,cube,318,351,281,442,1,100,False,blue
BoxType12_#7,BoxType12,cube,407,212,153,394,1,100,False,green
BoxType12_#8,BoxType12,cube,458,195,469,158,2,100,True,white
BoxType12_#9,BoxType12,cube,279,118,111,357,3,100,True,green
BoxType12_#10,BoxType12,cube,365,221,413,157,3,100,False,blue
BoxType12_#11,BoxType12,cube,468,244,246,465,1,100,True,black
BoxType12_#12,BoxType12,cube,469,136,429,426,3,100,False,blue
BoxType12_#13,BoxType12,cube,364,267,486,331,1,100,False,black
BoxType12_#14,BoxType12,cube,303,384,284,468,1,100,True,black
BoxType12_#15,BoxType12,cube,198,221,467,280,1,100,True,blue
BoxType12_#16,BoxType12,cube,441,214,460,155,2,100,False,red
BoxType12_#17,BoxType12,cube,363,426,124,427,1,100,True,green
BoxType12_#18,BoxType12,cube,390,319,456,250,3,100,True,black
BoxType12_#19,BoxType12,cube,408,214,255,420,1,100,True,black
BoxType12_#20,BoxType12,cube,321,110,281,484,2,100,False,black
BoxType12_#21,BoxType12,cube,122,403,118,204,2,100,True,black
BoxType12_#22,BoxType12,cube,137,295,267,193,2,100,False,black
BoxType12_#23,BoxType12,cube,118,485,363,259,2,100,False,white
BoxType12_#24,BoxType12,cube,446,211,172,204,1,100,False,white
BoxType12_#25,BoxType12,cube,475,378,213,402,1,100,True,black
BoxType12_#26,BoxType12,cube,241,412,203,495,3,100,False,green
BoxType12_#27,BoxType12,cube,462,179,459,495,1,100,True,black
BoxType12_#28,BoxType12,cube,376,483,154,417,3,100,True,red
BoxType12_#29,BoxType12,cube,222,278,359,114,2,100,True,white
BoxType12_#30,BoxType12,cube,207,313,164,210,3,100,True,white
BoxType12_#31,BoxType12,cube,134,391,162,345,2,100,True,white
BoxType12_#32,BoxType12,cube,289,473,354,279,2,100,False,blue
BoxType12_#33,BoxType12,cube,376,489,226,426,3,100,False,red
BoxType12_#34,BoxType12,cube,317,442,292,318,3,100,False,blue
BoxType12_#35,BoxType12,cube,441,211,492,147,3,100,False,blue
BoxType12_#36,BoxType12,cube,396,362,460,168,1,100,True,blue
BoxType12_#37,BoxType12,cube,175,185,431,340,1,100,False,black
BoxType12_#38,BoxType12,cube,329,353,290,116,2,100,True,red
BoxType12_#39,BoxType12,cube,435,474,469,114,2,100,True,green
BoxType12_#40,BoxType12,cube,195,189,381,316,1,100,False,green
BoxType12_#41,BoxType12,cube,158,355,213,341,2,100,False,red
BoxType12_#42,BoxType12,cube,105,234,275,287,2,100,False,black
BoxType12_#43,BoxType12,cube,148,323,422,177,2,100,False,white
BoxType12_#44,BoxType12,cube,445,173,311,255,1,100,False,blue
BoxType12_#45,BoxType12,cube,185,375,126,116,3,100,False,white
BoxType12_#46,BoxType12,cube,266,384,317,321,2,100,True,white
BoxType12_#47,BoxType12,cube,306,318,293,466,3,100,False,blue
BoxType12_#48,BoxType12,cube,171,311,459,297,1,100,True,green
BoxType12_#49,BoxType12,cube,463,426,279,162,3,100,True,red
BoxType12_#50,BoxType12,cube,145,110,450,473,2,100,True,red
BoxType12_#51,BoxType12,cube,459,368,182,410,1,100,False,red
BoxType12_#52,BoxType12,cube,222,375,180,262,2,100,False,black
BoxType12_#53,BoxType12,cube,186,372,349,441,1,100,True,green
BoxType12_#54,BoxType12,cube,167,174,326,378,2,100,True,blue
BoxType12_#55,BoxType12,cube,451,233,318,365,3,100,True,blue
BoxType12_#56,BoxType12,cube,142,168,465,163,2,100,True,black
BoxType12_#57,BoxType12,cube,115,395,235,371,1,100,True,green
BoxType12_#58,BoxType12,cube,225,389,403,371,3,100,True,black
BoxType12_#59,BoxType12,cube,384,434,362,435,1,100,False,blue
BoxType12_#60,BoxType12,cube,167,435,180,169,3,100,True,white
BoxType12_#61,BoxType12,cube,296,104,151,387,1,100,False,blue
BoxType12_#62,BoxType12,cube,290,152,395,120,2,100,False,black
BoxType12_#63,BoxType12,cube,286,356,290,215,3,100,True,blue
BoxType12_#64,BoxType12,cube,197,419,238,402,3,100,False,white
BoxType12_#65,BoxType12,cube,461,339,282,324,3,100,True,red
BoxType12_#66,BoxType12,cube,154,349,399,490,1,100,True,blue
BoxType12_#67,BoxType12,cube,472,231,402,470,1,100,False,white
BoxType12_#68,BoxType12,cube,397,481,440,143,3,100,True,white
BoxType12_#69,BoxType12,cube,230,181,301,441,1,100,True,white
BoxType12_#70,BoxType12,cube,197,402,397,218,1,100,False,red
BoxType12_#71,BoxType12,cube,369,489,313,464,3,100,True,green
BoxType12_#72,BoxType12,cube,367,168,430,163,2,100,False,white
BoxType12_#73,BoxType12,cube,325,283,331,178,2,100,True,green
BoxType12_#74,BoxType12,cube,399,450,196,329,3,100,False,red
BoxType12_#75,BoxType12,cube,185,340,356,488,2,100,True,green
BoxType12_#76,BoxType12,cube,464,449,157,397,3,100,False,blue
BoxType12_#77,BoxType12,cube,144,469,293,488,3,100,False,green
BoxType12_#78,BoxType12,cube,126,414,226,309,2,100,True,red
BoxType12_#79,BoxType12,cube,433,271,192,100,1,100,True,white
BoxType12_#80,BoxType12,cube,105,366,184,110,1,100,True,white
BoxType12_#81,BoxType12,cube,180,268,165,169,1,100,True,green
BoxType12_#82,BoxType12,cube,293,474,354,106,3,100,True,blue
BoxType12_#83,BoxType12,cube,209,452,315,115,2,100,True,white
BoxType12_#84,BoxType12,cube,326,481,497,289,3,100,False,white
BoxType12_#85,BoxType12,cube,460,447,361,453,3,100,False,green
BoxType12_#86,BoxType12,cube,233,388,192,188,2,100,False,black
BoxType12_#87,BoxType12,cube,438,273,301,318,3,100,True,green
BoxType12_#88,BoxType12,cube,243,427,185,235,2,100,False,red
BoxType12_#89,BoxType12,cube,486,253,252,113,3,100,True,white
BoxType12_#90,BoxType12,cube,369,481,213,375,1,100,False,red
BoxType12_#91,BoxType12,cube,155,277,249,492,1,100,True,white
BoxType12_#92,BoxType12,cube,360,118,213,422,3,100,True,white
BoxType12_#93,BoxType12,cube,440,207,373,230,2,100,True,white
BoxType12_#94,BoxType12,cube,130,499,400,469,2,100,False,white
BoxType12_#95,BoxType12,cube,290,240,466,239,2,100,True,white
BoxType12_#96,BoxType12,cube,298,411,314,102,1,100,True,red
BoxType12_#97,BoxType12,cube,267,100,188,486,3,100,True,blue
BoxType12_#98,BoxType12,cube,194,410,417,120,1,100,True,blue
BoxType12_#99,BoxType12,cube,384,154,435,291,3,100,False,white
BoxType12_#100,BoxType12,cube,349,401,478,410,3,100,False,green
BoxType12_#101,BoxType12,cube,102,253,431,337,2,100,True,green
BoxType12_#102,BoxType12,cube,460,156,358,193,2,100,False,green
BoxType12_#103,BoxType12,cube,422,344,414,340,1,100,True,green
BoxType12_#104,BoxType12,cube,393,253,239,261,2,100,True,green
BoxType12_#105,BoxType12,cube,489,272,396,234,2,100,True,black
BoxType12_#106,BoxType12,cube,332,395,263,175,3,100,True,red
BoxType12_#107,BoxType12,cube,107,325,249,397,3,100,False,black
BoxType12_#108,BoxType12,cube,465,119,492,351,2,100,True,black
BoxType12_#109,BoxType12,cube,123,496,449,156,2,100,False,red
BoxType12_#110,BoxType12,cube,411,100,106,206,2,100,False,blue
BoxType12_#111,BoxType12,cube,178,479,303,154,2,100,True,blue
BoxType12_#112,BoxType12,cube,240,226,137,406,3,100,False,blue
BoxType12_#113,BoxType12,cube,366,292,381,329,2,100,True,black
BoxType12_#114,BoxType12,cube,260,200,297,194,2,100,True,blue
BoxType12_#115,BoxType12,cube,317,219,335,460,1,100,False,green
BoxType12_#116,BoxType12,cube,221,370,261,277,2,100,True,blue
BoxType12_#117,BoxType12,cube,195,196,373,467,3,100,False,red
BoxType12_#118,BoxType12,cube,425,184,249,215,1,100,True,red
BoxType12_#119,BoxType12,cube,206,396,132,301,2,100,False,white
BoxType12_#120,BoxType12,cube,419,180,161,335,3,100,True,blue
BoxType12_#121,BoxType12,cube,278,111,309,429,2,100,True,black
BoxType12_#122,BoxType12,cube,270,292,467,101,2,100,True,green
BoxType12_#123,BoxType12,cube,397,374,448,497,1,100,True,green
BoxType12_#124,BoxType12,cube,183,232,328,220,1,100,False,green
BoxType12_#125,BoxType12,cube,447,357,288,398,2,100,False,red
BoxType12_#126,BoxType12,cube,212,260,295,233,2,100,True,blue
BoxType12_#127,BoxType12,cube,393,370,134,102,3,100,True,blue
BoxType12_#128,BoxType12,cube,277,245,192,253,3,100,True,black
BoxType12_#129,BoxType12,cube,144,189,106,350,3,100,False,blue
BoxType12_#130,BoxType12,cube,253,112,426,207,2,100,False,blue
BoxType12_#131,BoxType12,cube,380,206,122,399,3,100,False,green
BoxType12_#132,BoxType12,cube,474,110,147,156,1,100,False,blue
BoxType12_#133,BoxType12,cube,453,489,446,495,1,100,False,red
BoxType12_#134,BoxType12,cube,406,304,362,372,3,100,False,blue
BoxType12_#135,BoxType12,cube,252,364,463,332,1,100,False,black
BoxType12_#136,BoxType12,cube,156,467,455,237,3,100,False,red
BoxType12_#137,BoxType12,cube,163,373,310,222,1,100,True,red
BoxType12_#138,BoxType12,cube,347,294,136,429,1,100,True,black
BoxType12_#139,BoxType12,cube,218,124,223,347,2,100,False,red
BoxType12_#140,BoxType12,cube,296,391,427,367,3,100,False,red
BoxType12_#141,BoxType12,cube,281,377,336,439,2,100,False,black
BoxType12_#142,BoxType12,cube,431,489,412,418,2,100,False,black
BoxType12_#143,BoxType12,cube,143,245,254,379,3,100,True,green
BoxType12_#144,BoxType12,cube,258,281,469,190,3,100,False,red
BoxType12_#145,BoxType12,cube,493,455,197,132,3,100,False,white
BoxType12_#146,BoxType12,cube,366,271,245,245,1,100,False,blue
BoxType12_#147,BoxType12,cube,307,345,402,145,1,100,True,black
BoxType12_#148,BoxType12,cube,370,215,288,231,2,100,False,red
BoxType12_#149,BoxType12,cube,470,346,377,140,3,100,True,green
BoxType12_#150,BoxType12,cube,289,489,178,246,3,100,True,black
BoxType12_#151,BoxType12,cube,474,108,326,496,3,100,False,white
BoxType12_#152,BoxType12,cube,314,313,240,117,2,100,True,red
BoxType12_#153,BoxType12,cube,433,438,216,123,1,100,True,white
BoxType12_#154,BoxType12,cube,117,205,257,203,1,100,False,green
BoxType12_#155,BoxType12,cube,201,178,319,472,1,100,True,red
BoxType12_#156,BoxType12,cube,169,193,420,219,3,100,False,black
BoxType12_#157,BoxType12,cube,309,463,479,292,3,100,True,white
BoxType12_#158,BoxType12,cube,167,199,393,290,1,100,False,white
BoxType12_#159,BoxType12,cube,439,394,419,289,3,100,False,white
BoxType12_#160,BoxType12,cube,305,109,418,158,1,100,True,black
BoxType12_#161,BoxType12,cube,143,191,247,176,1,100,False,green
BoxType12_#162,BoxType12,cube,194,242,425,128,1,100,True,blue
BoxType12_#163,BoxType12,cube,433,437,432,151,1,100,True,red
BoxType12_#164,BoxType12,cube,160,117,174,355,2,100,True,white
BoxType12_#165,BoxType12,cube,454,180,218,334,2,100,True,white
BoxType12_#166,BoxType12,cube,345,320,112,391,2,100,True,red
BoxType12_#167,BoxType12,cube,194,240,402,481,3,100,True,black
BoxType12_#168,BoxType12,cube,170,371,234,198,2,100,False,blue
BoxType12_#169,BoxType12,cube,328,338,386,222,3,100,True,black
BoxType12_#170,BoxType12,cube,415,389,148,250,1,100,False,red
BoxType12_#171,BoxType12,cube,466,210,150,409,2,100,False,green
BoxType12_#172,BoxType12,cube,280,135,243,448,1,100,False,white
BoxType12_#173,BoxType12,cube,357,215,466,402,2,100,True,green
BoxType12_#174,BoxType12,cube,194,222,453,485,3,100,False,blue
BoxType12_#175,BoxType12,cube,327,324,246,145,1,100,False,black
BoxType12_#176,BoxType12,cube,331,237,401,397,2,100,False,blue
BoxType12_#177,BoxType12,cube,411,348,218,348,3,100,False,white
BoxType12_#178,BoxType12,cube,237,103,431,416,1,100,True,blue
BoxType12_#179,BoxType12,cube,315,156,260,432,3,100,True,green
BoxType12_#180,BoxType12,cube,278,480,282,252,3,100,True,blue
BoxType12_#181,BoxType12,cube,245,318,144,439,1,100,True,white
BoxType12_#182,BoxType12,cube,238,362,334,129,1,100,False,white
BoxType12_#183,BoxType12,cube,475,225,391,167,1,100,False,black
BoxType12_#184,BoxType12,cube,197,424,244,352,1,100,False,green
BoxType12_#185,BoxType12,cube,105,460,144,115,1,100,False,blue
BoxType12_#186,BoxType12,cube,417,124,184,457,3,100,False,black
BoxType12_#187,BoxType12,cube,190,297,270,247,1,100,False,black
BoxType12_#188,BoxType12,cube,234,141,382,204,2,100,False,green
BoxType12_#189,BoxType12,cube,490,319,396,193,2,100,True,green
BoxType12_#190,BoxType12,cube,285,136,191,407,1,100,True,red
BoxType12_#191,BoxType12,cube,343,302,197,465,3,100,True,white
BoxType12_#192,BoxType12,cube,207,282,194,307,3,100,False,green
BoxType12_#193,BoxType12,cube,346,461,360,129,3,100,False,blue
BoxType12_#194,BoxType12,cube,191,223,115,153,1,100,True,white
BoxType12_#195,BoxType12,cube,448,458,366,281,2,100,True,white
BoxType12_#196,BoxType12,cube,160,140,391,426,2,100,True,blue
BoxType12_#197,BoxType12,cube,351,357,192,369,1,100,False,red
BoxType12_#198,BoxType12,cube,110,379,351,458,2,100,True,red
BoxType12_#199,BoxType12,cube,450,240,463,384,2,100,False,green
BoxType12_#200,BoxType12,cube,364,101,230,281,1,100,False,black
BoxType12_#201,BoxType12,cube,117,431,212,462,3,100,False,blue
BoxType12_#202,BoxType12,cube,416,436,428,287,3,100,True,blue
BoxType12_#203,BoxType12,cube,206,392,433,458,2,100,True,green
BoxType12_#204,BoxType12,cube,184,191,329,350,1,100,True,green
BoxType12_#205,BoxType12,cube,118,114,488,455,2,100,True,black
BoxType12_#206,BoxType12,cube,186,123,400,438,1,100,False,blue
BoxType12_#207,BoxType12,cube,265,302,489,130,2,100,True,white
BoxType12_#208,BoxType12,cube,425,427,155,181,1,100,True,red
BoxType12_#209,BoxType12,cube,260,469,433,298,1,100,False,black
BoxType12_#210,BoxType12,cube,266,411,138,121,2,100,False,black
BoxType12_#211,BoxType12,cube,246,189,474,311,2,100,True,red
BoxType12_#212,BoxType12,cube,138,263,161,402,3,100,False,green
BoxType12_#213,BoxType12,cube,324,173,108,377,2,100,True,red
BoxType12_#214,BoxType12,cube,106,453,384,216,3,100,False,green
BoxType12_#215,BoxType12,cube,310,386,370,374,2,100,False,black
BoxType12_#216,BoxType12,cube,251,369,325,430,1,100,True,red
BoxType12_#217,BoxType12,cube,354,443,138,427,1,100,True,red
BoxType12_#218,BoxType12,cube,109,193,118,182,3,100,False,green
BoxType12_#219,BoxType12,cube,469,350,155,362,3,100,True,red
BoxType12_#220,BoxType12,cube,162,196,101,119,1,100,False,blue
BoxType12_#221,BoxType12,cube,288,221,105,298,1,100,False,green
BoxType12_#222,BoxType12,cube,460,225,121,497,1,100,False,black
BoxType12_#223,BoxType12,cube,236,427,320,127,3,100,True,white
BoxType12_#224,BoxType12,cube,495,152,243,319,3,100,True,white
BoxType12_#225,BoxType12,cube,312,260,321,328,1,100,True,red
BoxType12_#226,BoxType12,cube,150,480,409,285,3,100,False,green
BoxType12_#227,BoxType12,cube,277,232,420,448,1,100,True,green
BoxType12_#228,BoxType12,cube,425,108,358,210,3,100,False,black
BoxType12_#229,BoxType12,cube,379,294,484,340,1,100,True,green
BoxType12_#230,BoxType12,cube,280,492,359,392,1,100,True,black
BoxType12_#231,BoxType12,cube,433,189,116,113,2,100,False,red
BoxType12_#232,BoxType12,cube,262,398,163,486,2,100,False,black
BoxType12_#233,BoxType12,cube,114,467,428,485,1,100,True,red
BoxType12_#234,BoxType12,cube,185,214,300,367,1,100,True,white
BoxType12_#235,BoxType12,cube,438,106,228,346,2,100,False,black
BoxType12_#236,BoxType12,cube,190,191,470,324,2,100,False,white
BoxType12_#237,BoxType12,cube,416,406,264,148,2,100,True,green
BoxType12_#238,BoxType12,cube,214,436,222,351,2,100,True,black
BoxType12_#239,BoxType12,cube,421,218,321,139,2,100,False,red
BoxType12_#240,BoxType12,cube,112,416,302,402,3,100,False,white
BoxType12_#241,BoxType12,cube,350,244,110,354,3,100,False,green
BoxType12_#242,BoxType12,cube,332,415,371,154,2,100,True,black
BoxType12_#243,BoxType12,cube,468,389,461,322,1,100,True,blue
BoxType12_#244,BoxType12,cube,297,455,288,131,3,100,True,white
BoxType12_#245,BoxType12,cube,407,143,168,123,1,100,False,black
BoxType12_#246,BoxType12,cube,340,410,111,123,1,100,False,white
BoxType12_#247,BoxType12,cube,105,158,321,351,1,100,True,black
BoxType12_#248,BoxType12,cube,110,367,229,244,3,100,False,red
BoxType12_#249,BoxType12,cube,460,283,391,411,3,100,True,red
BoxType12_#250,BoxType12,cube,200,206,222,122,3,100,False,red
BoxType12_#251,BoxType12,cube,231,138,271,321,3,100,False,red
BoxType12_#252,BoxType12,cube,385,242,427,227,2,100,True,black
BoxType12_#253,BoxType12,cube,151,366,330,135,1,100,False,green
BoxType12_#254,BoxType12,cube,258,286,165,281,2,100,True,white
BoxType12_#255,BoxType12,cube,366,492,480,150,3,100,True,blue
BoxType12_#256,BoxType12,cube,260,353,237,104,2,100,False,red
BoxType12_#257,BoxType12,cube,431,204,439,336,3,100,False,white
BoxType12_#258,BoxType12,cube,265,292,416,438,3,100,True,black
BoxType12_#259,BoxType12,cube,400,294,126,377,3,100,True,black
BoxType12_#260,BoxType12,cube,319,124,216,327,3,100,False,red
BoxType12_#261,BoxType12,cube,457,253,122,295,3,100,True,blue
BoxType12_#262,BoxType12,cube,139,329,437,291,2,100,True,black
BoxType12_#263,BoxType12,cube,481,448,216,208,3,100,True,blue
BoxType12_#264,BoxType12,cube,308,384,276,369,1,100,False,red
BoxType12_#265,BoxType12,cube,155,364,425,270,2,100,True,green
BoxType12_#266,BoxType12,cube,312,179,366,193,3,100,False,white
BoxType12_#267,BoxType12,cube,108,421,294,252,3,100,False,red
BoxType12_#268,BoxType12,cube,211,383,304,465,1,100,False,black
BoxType12_#269,BoxType12,cube,166,242,219,117,2,100,False,blue
BoxType12_#270,BoxType12,cube,476,211,498,136,1,100,False,green
BoxType12_#271,BoxType12,cube,228,275,280,238,3,100,True,red
BoxType12_#272,BoxType12,cube,149,285,363,354,2,100,True,red
BoxType12_#273,BoxType12,cube,218,290,200,209,1,100,False,blue
BoxType12_#274,BoxType12,cube,273,112,419,309,3,100,True,red
BoxType12_#275,BoxType12,cube,160,280,463,246,2,100,True,blue
BoxType12_#276,BoxType12,cube,144,247,180,372,1,100,True,green
BoxType12_#277,BoxType12,cube,193,249,396,482,2,100,False,green
BoxType12_#278,BoxType12,cube,176,280,367,177,2,100,True,white
BoxType12_#279,BoxType12,cube,359,352,223,174,1,100,False,green
BoxType12_#280,BoxType12,cube,471,193,106,206,3,100,True,blue
BoxType12_#281,BoxType12,cube,218,455,224,371,2,100,False,red
BoxType12_#282,BoxType12,cube,500,380,361,451,1,100,False,white
BoxType12_#283,BoxType12,cube,458,305,217,347,3,100,False,red
BoxType12_#284,BoxType12,cube,171,130,244,282,3,100,True,green
BoxType12_#285,BoxType12,cube,500,445,471,338,1,100,True,red
BoxType12_#286,BoxType12,cube,392,203,394,382,2,100,False,green
BoxType12_#287,BoxType12,cube,156,132,188,376,3,100,False,black
BoxType12_#288,BoxType12,cube,381,239,101,357,2,100,True,white
BoxType12_#289,BoxType12,cube,229,496,426,307,2,100,False,green
