name,width,height,depth,weight
BoxType12_#12,29.325180355694798,37.46599994896615,24.39410929071731,36.297314344806516
BoxType12_#13,33.8783547582095,31.15574747168513,24.82722966667806,33.339479164270784
BoxType12_#14,27.14235449260172,31.69538842657493,36.80497287685133,36.55663482274872
BoxType12_#15,27.288033730939322,34.368075639012936,23.92983379026746,28.437532428251327
BoxType12_#16,26.051401975471087,37.56394667029755,31.7703052590979,29.274004284903032
BoxType12_#17,25.919017679449833,25.27748340588622,33.546448682585805,26.889788311605614
BoxType12_#18,28.660460691473695,20.370619188969386,24.215450326330405,37.06375980154332
BoxType12_#19,26.60388429699917,21.578316071930153,30.572920730314493,35.93001218545808
BoxType12_#20,37.80967189511331,31.868427313499446,36.136112769333565,33.08911872421493
BoxType12_#21,29.308992656515997,37.82433761839603,22.265954445774614,20.050553479176244
BoxType12_#22,23.59447170860961,25.740480426142458,29.488083673340704,34.01335155230559
BoxType12_#23,28.41123860765053,28.206723164456577,34.955780241824165,20.698677914415097
BoxType12_#24,38.83972555325436,21.341441977467944,38.5374251445011,25.791515101166148
BoxType12_#25,32.52715967796436,24.441117075928688,30.242205153268305,31.749970865040765
BoxType12_#26,21.445053415368513,34.7267995420535,39.56507972768779,36.73345702694699
BoxType12_#27,31.303533003310797,23.557043098112224,37.21119380515303,28.031028542650276
BoxType12_#28,37.66048122208301,38.34713920487731,21.971923476704113,39.50790720450558
BoxType12_#29,29.26536917145613,36.31922822297476,22.667770309787528,24.636127171143503
BoxType12_#30,32.877507307659435,20.518475076862703,23.489566619180803,32.57571500353064
BoxType13_#1,24.02804081489944,36.2181355237773,25.972309158154516,27.996536655536573
BoxType13_#2,24.538497147280363,22.372739445019985,32.13180450061594,39.63724558512018
BoxType13_#3,32.316428999434905,33.44911502414891,26.067079511163286,30.84899480214743
BoxType13_#4,38.623955242179235,38.71733427284254,38.501650928130104,34.99094953716151
BoxType13_#5,31.229031652819316,22.30314209760011,22.34630916297469,26.61879539653463
BoxType13_#6,32.723671385027416,26.56626955078464,35.617573606819285,39.44048597254391
BoxType13_#7,34.24243659758414,24.4645359511037,38.825673709254346,30.39499058200064
BoxType13_#8,33.64776673783768,34.06098693800761,35.176646604658345,22.614883515594325
BoxType13_#9,38.57652101378571,35.1018083402964,24.8944272043846,33.72212524326707
BoxType13_#10,30.333495514350638,21.73625191378835,22.245143341885484,22.615577299842496
BoxType13_#11,38.77726380037231,21.094657118537082,38.518307282519025,23.625668098086077
BoxType13_#12,26.308850832003543,35.38033888212412,29.035083571667727,27.797387845609165
BoxType13_#13,21.028329992160273,31.415216302855313,33.38205764887819,31.653909379880613
BoxType13_#14,32.88533454108595,24.052124180788656,27.741195411656648,23.761593580237108
BoxType13_#15,26.990090681208454,37.55419206001446,31.64646543303254,25.390292676419904
BoxType13_#16,27.66481679694523,33.50268340834353,26.573524273454794,35.30079025677179
BoxType13_#17,38.04188660350131,25.457187695739727,34.976629084970156,26.313290810754772
BoxType13_#18,34.924412499702285,38.864374930355794,39.561036890960565,24.585561272939138
BoxType13_#19,34.77197231359233,24.90477640782061,32.38517333256888,31.24637936642076
BoxType13_#20,32.13249388259061,26.71606603136203,36.632640773685246,27.294395920493315
BoxType13_#21,36.56523461967724,25.4243872457074,39.337318679577606,35.071231210852496
BoxType13_#22,38.80936385986972,39.61827768626724,28.330096476134706,26.175935345520337
BoxType13_#23,20.36486102851096,30.89799167644183,38.11866939472528,27.72748700789957
BoxType13_#24,34.48750369605841,29.49359713129614,26.178252070439726,27.951815956830572
BoxType13_#25,37.40266736666359,20.12336264204565,32.30500119928249,33.04142915330087
BoxType13_#26,32.14238379333992,29.842459254283085,20.03258153422937,32.877373499189815
BoxType13_#27,39.640771284809276,28.14534725165337,21.459626070407268,26.667502415632235
BoxType13_#28,33.08467027768134,26.491745616160486,37.37607623217213,26.563168417625825
BoxType13_#29,35.13676621169371,25.816116211573785,39.314405132585556,28.563109075809304
BoxType13_#30,39.12144922973319,27.18095056663585,23.366682007742313,23.001581750431
BoxType14_#1,35.99966509952292,31.01502826667578,25.406091876482225,23.105332033677115
BoxType14_#2,34.45951034529317,31.26280635811692,32.62723031930049,35.80540457659758
BoxType14_#3,33.37359005887238,29.702323155801565,21.40045796373761,35.87820070773388
BoxType14_#4,27.533007367367805,39.84131925087792,25.40772471284041,31.99980162221531
BoxType14_#5,27.708039932197195,33.67967007516964,26.998541760664235,35.119909750699385
BoxType14_#6,34.39932468392611,23.535080846859998,36.94952794228864,32.66847586756276
BoxType14_#7,22.220788704999666,38.556749520537466,37.38718831161759,25.3404042557326
BoxType14_#8,39.05311052817554,32.713218010206035,39.59136874589367,28.459603316656647
BoxType14_#9,38.62963569946392,29.94793792748306,20.55774799091377,21.806431759627834
BoxType14_#10,26.46506823314374,24.047412420029243,32.773414010802554,34.778383578196475
BoxType14_#11,34.317063551618745,23.30815918393013,29.29595886095715,34.43264618961679
BoxType14_#12,24.716256307478595,36.793606334504084,31.455897243851076,22.299414749892584
BoxType14_#13,25.804596115907092,22.49793466903912,31.82299419663925,39.04531114244328
BoxType14_#14,24.02715552824491,22.60877587249647,35.99179932874475,31.40936648414616
BoxType14_#15,38.572776688778845,34.88629233025756,27.693878679440324,37.22513329303062
BoxType14_#16,39.33977946807638,32.450007601412565,33.68270861158106,25.2813998335928
BoxType14_#17,38.358042777965686,28.189602554370623,38.16529975071401,25.72006184626604
BoxType14_#18,20.415815341890074,23.26464167435049,22.987187657221845,35.723942823717074
BoxType14_#19,28.267573342210426,25.36695528105308,24.29062336892922,32.268224998139864
BoxType14_#20,38.586544782635954,37.70281051294178,38.04343538572207,27.64313005967267
BoxType14_#21,33.304761154743346,27.81552795507995,37.665274930336736,34.22950194114875
BoxType14_#22,38.71414025949051,31.45805902225331,25.41286025608185,32.24438354922379
BoxType14_#23,22.911035668359816,32.408254351175074,22.161356163352174,33.78957101707989
BoxType14_#24,33.779598048772456,31.016042869280714,34.13388356705609,29.083881358064584
BoxType14_#25,25.320124636723225,24.4671541084104,29.920074847880862,24.711146159784274
BoxType14_#26,23.79065935546762,23.49642557170759,35.26666233975405,25.714522704393385
BoxType14_#27,36.963069379674664,30.34766544413361,22.144292579655932,37.48846652792368
BoxType14_#28,23.02835655299934,32.78336835540723,32.07673561691321,29.418052876879454
BoxType14_#29,31.772566403909167,29.323666143387555,31.35038315944435,21.31262388695757
BoxType14_#30,21.00826617288678,28.97222461529169,22.143665746802995,24.36676064490414
BoxType15_#1,35.73549268405753,24.607844717618995,35.39281245690253,34.27777299159139
BoxType15_#2,38.04628905757532,24.34737078592005,25.51806975709879,32.27901770823705
BoxType15_#3,21.71070788334285,25.137988126446743,29.825508865188006,28.064102999352976
BoxType15_#4,32.680816136209145,32.404445186800615,35.73359952847517,22.77070950817681
BoxType15_#5,24.60068771532002,27.01665437079799,27.940560304795596,23.721526276183248
BoxType15_#6,21.23405605605639,31.985861697407877,33.23397701567202,28.84505735117427
BoxType15_#7,36.192341578655856,35.74875168645456,25.622574212644786,23.381517450997833
BoxType15_#8,25.181340321954103,22.169005839778503,31.74534980471931,21.788378131197987
BoxType15_#9,21.577305855420434,35.891058917060214,36.60888473228523,35.74162614883162
BoxType15_#10,21.43985223135591,33.23442006585991,39.26463988044458,27.873202367023147
BoxType15_#11,33.85200733211667,39.95714863549982,34.56179936677316,29.48362472154785
BoxType15_#12,36.874035929496316,38.48836417063772,26.65898194957354,29.773585606003895
BoxType15_#13,37.58374372828594,23.605341261657085,37.065561185847244,25.62707770768137
BoxType15_#14,21.013688720749457,36.84989718503364,32.56196587733113,37.80296523385411
BoxType15_#15,22.24596379663103,20.25755506522984,30.985817675154088,32.19271323976022
BoxType15_#16,33.15072488329635,33.19417222642063,21.92109543442476,35.6006667787788
BoxType15_#17,36.92647959730853,26.82292820497556,31.74911836899616,39.82958154884304
BoxType15_#18,26.348753005907934,29.544104767394902,39.750958129522786,38.82785148860974
BoxType15_#19,31.3336166038464,20.87886353328712,30.916932969089707,27.365080152900024
BoxType15_#20,36.93333685490558,30.51364020496208,35.1608693713216,39.02422143035891
BoxType15_#21,31.710625990681578,25.33393798129778,30.523554541659138,34.73346213357196
BoxType15_#22,21.907797537389904,24.852145487982376,39.44776253442453,26.85087745580957
BoxType15_#23,26.42722226923891,27.38281278383475,25.75797874085783,25.454697241424295
BoxType15_#24,33.74766941992247,20.206917501204142,20.35851647919246,35.58165755249882
BoxType15_#25,32.949291119866984,23.90913627303153,21.629961233972153,25.43794331249643
BoxType15_#26,38.94509437781042,28.14444746530047,37.73420421062279,36.712487633904615
BoxType15_#27,22.178022904312506,37.90429908173638,39.02598911929626,39.575248854276715
BoxType15_#28,38.08945762490803,39.09177589728816,21.39417447325004,23.524568132142253
BoxType15_#29,21.616757530423786,23.811936292790595,23.692329619382303,26.169786680978586
BoxType15_#30,33.5618724229039,35.489998156642436,27.65835774470973,38.03431048093408
